PSMILES,Tg
[*]Nc1ccc(-c2sc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc7ccc(Oc8ccc(N9C(=O)c%10ccc(C([*])=O)cc%10C9=O)cc8)cc7c6)cc4)C5=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,584.15
[*]Nc1ccc(-c2sc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cccc7c(Oc8ccc(N9C(=O)c%10ccc(C([*])=O)cc%10C9=O)cc8)cccc67)cc4)C5=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,613.15
[*]Nc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(NC(=O)c6cccc(C([*])=O)c6)cc5)c(=O)c4cc3c2=O)cc1,569.15
[*]Nc1ccc(/C=C/c2ccc(NC(=C(C#N)C#N)c3ccc(C([*])=C(C#N)C#N)cc3)cc2)cc1,523.15
[*]Nc1ccc(/C=C/c2cccc(NC(=O)c3cccc(C([*])=O)c3)c2)cc1,545.15
[*]Nc1ccc(C#Cc2cccc(NC(=O)c3cccc(C([*])=O)c3)c2)cc1,541.15
[*]Nc1ccc(C(=O)OCCCCCCCCCCCCOC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,347.15
[*]Nc1ccc(C(=O)OCCCCCCCCCCOC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,375.15
[*]Nc1ccc(C(=O)OCCCCCCCCCOC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,373.15
[*]Nc1ccc(C(=O)OCCCCCCCCOC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,378.15
[*]Nc1ccc(C(=O)OCCCCCCCOC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,379.15
[*]Nc1ccc(C(=O)OCCCCCCOC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,380.15
[*]Nc1ccc(C(=O)OCCCCCOC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,402.15
[*]Nc1ccc(C(=O)OCCCCOC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,403.15
[*]Nc1ccc(C(=O)c2ccc(C(=O)c3ccc(Nc4ccc5c(c4)c4cc([*])ccc4n5CC(CC)CCCC)cc3)cc2)cc1,486.15
[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,573.15
[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)c5)c3)C4=O)cc2)cc1,511.15
[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,526.35
[*]Nc1ccc(C(=O)c2ccc(Nc3ccc4c(c3)c3cc([*])ccc3n4CC(CC)CCCC)cc2)cc1,509.205
[*]Nc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(NC(=O)c5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,460.15
[*]Nc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(NC(=O)c5cccc(C([*])=O)c5)cc4)cc3)cc2)cc1,487.15
[*]Nc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccc(NC(=O)c6ccc(C([*])=O)cc6)cc5)cc4)cc3)cc2)cc1,497.15
[*]Nc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccc(NC(=O)c6cccc(C([*])=O)c6)cc5)cc4)cc3)cc2)cc1,471.15
[*]Nc1ccc(C(=O)c2ccc(Oc3cccc(Oc4ccc(C(=O)c5ccc(NC(=O)c6ccc(C([*])=O)cc6)cc5)cc4)c3)cc2)cc1,463.15
[*]Nc1ccc(C(=O)c2ccc(Oc3cccc(Oc4ccc(C(=O)c5ccc(NC(=O)c6cccc(C([*])=O)c6)cc5)cc4)c3)cc2)cc1,487.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,638.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3cc4cc(Cc5ccc6oc(=O)c(C([*])=O)cc6c5)ccc4oc3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,602.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(-c4ccc(C([*])=O)cc4)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,524.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,563.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,518.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(C(c4ccc(C([*])=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,508.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc(C([*])=O)cc6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,624.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,539.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(OC(=O)c4cccc(C(=O)Oc5ccc(C([*])=O)cc5)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,500.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(Oc4ccc(C([*])=O)cc4)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,516.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccc(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)cc6c5)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,565.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)cccc56)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,556.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc5c(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cccc35)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,523.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc4cc(C([*])=O)ccc4c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,514.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,545.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,503.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6cccc(C([*])=O)c6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,546.65
[*]Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(C([*])=O)cc5C4=O)cc3)CCCCC2)cc1,592.15
[*]Nc1ccc(C2(c3ccc(NC(=O)c4cc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,643.15
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,592.15
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cc6)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,513.15
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cccc(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)c6)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,551.15
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Sc6ccc(Oc7ccc(Sc8ccc(N9C(=O)c%10ccc(C([*])=O)cc%10C9=O)cc8)cc7)cc6)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,571.15
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4cccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)c4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,482.15
[*]Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,550.15
[*]Nc1ccc(CCCCc2ccc(NC(=O)OCCOC([*])=O)cc2)cc1,378.85
[*]Nc1ccc(CCCc2ccc(NC(=O)OCCOC([*])=O)cc2)cc1,347.25
[*]Nc1ccc(CCOC(=O)c2cccc(C(=O)OCCc3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c2)cc1,415.15
[*]Nc1ccc(CCc2ccc(NC(=O)Nc3ccccc3CCc3ccc(NC([*])=O)cc3)cc2)cc1,490.15
[*]Nc1ccc(CCc2ccc(NC(=O)Nc3ccccc3CCc3ccccc3NC([*])=O)cc2)cc1,508.15
[*]Nc1ccc(CCc2ccc(NC(=O)OCCOC([*])=O)cc2)cc1,390.05
[*]Nc1ccc(CCc2cccc(NC(=O)c3ccc(C([*])=O)cc3)c2)cc1,476.15
[*]Nc1ccc(CCc2cccc(NC(=O)c3cccc(C([*])=O)c3)c2)cc1,476.15
[*]Nc1ccc(CCc2ccccc2NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1,490.15
[*]Nc1ccc(CCc2ccccc2NC(=O)Nc2ccc(Oc3ccc(NC([*])=O)cc3)cc2)cc1,473.15
[*]Nc1ccc(CCc2ccccc2NC([*])=O)cc1,471.15
[*]Nc1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Cc7ccc(NC(=O)c8cccc(-c9nc%10cc(-c%11ccc%12[nH]c(-c%13cccc(C([*])=O)c%13)nc%12c%11)ccc%10[nH]9)c8)cc7)cc6)c(=O)c5cc4c3=O)cc2)cc1,550.15
[*]Nc1ccc(Cc2ccc(N3C(=O)CC(N4C(=O)c5ccc(C([*])=O)cc5C4=O)C3=O)cc2)cc1,396.15
[*]Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C([*])=O)cc4C3=O)cc2)cc1,552.65
[*]Nc1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(C([*])=O)cc5)cc4C3=O)cc2)cc1,523.15
[*]Nc1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5cccc(C([*])=O)c5)cc4C3=O)cc2)cc1,516.15
[*]Nc1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(-c9nc%10cc(-c%11ccc%12[nH]c(-c%13cccc(C([*])=O)c%13)nc%12c%11)ccc%10[nH]9)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,543.15
[*]Nc1ccc(Cc2ccc(N3C(=O)c4cccc(Oc5ccc(C([*])=O)cc5)c4C3=O)cc2)cc1,531.15
[*]Nc1ccc(Cc2ccc(NC(=O)Nc3cc(NC([*])=O)cc(C(=O)Nc4ccc5c(c4)C(=O)c4ccccc4C5=O)c3)cc2)cc1,441.15
[*]Nc1ccc(Cc2ccc(NC(=O)Nc3cc(NC([*])=O)cc(C(=O)Nc4cccc5c4C(=O)c4ccccc4C5=O)c3)cc2)cc1,451.15
[*]Nc1ccc(Cc2ccc(NC(=O)Nc3ccc(C(=O)Nc4ccc(Oc5ccc(NC(=O)c6ccc(N7C(=O)c8ccc(C(=O)c9ccc%10c(c9)C(=O)N(c9ccc(C(=O)Nc%11ccc(Oc%12ccc(NC(=O)c%13ccc(NC([*])=O)cc%13)cc%12)cc%11)cc9)C%10=O)cc8C7=O)cc6)cc5)cc4)cc3)cc2)cc1,502.15
[*]Nc1ccc(Cc2ccc(NC(=O)Nc3cccc(NC([*])=O)n3)cc2)cc1,479.65
[*]Nc1ccc(Cc2ccc(NC(=O)OC(COC([*])=O)c3ccco3)cc2)cc1,313.15
[*]Nc1ccc(Cc2ccc(NC(=O)OC(c3ccco3)C(OC([*])=O)c3ccco3)cc2)cc1,347.15
[*]Nc1ccc(Cc2ccc(NC(=O)OC3CC4CC(OC([*])=O)CC(C3)O4)cc2)cc1,473.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,407.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCCCCCCCCCCCCCOC([*])=O)cc2)cc1,313.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCCCCCCCCCOC([*])=O)cc2)cc1,316.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCCCCCCCOC([*])=O)cc2)cc1,333.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCCCCCCOC([*])=O)cc2)cc1,345.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCCCCCOC([*])=O)cc2)cc1,352.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCCCCOC([*])=O)cc2)cc1,357.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCCCOC([*])=O)cc2)cc1,344.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCCOC([*])=O)cc2)cc1,368.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCCOC([*])=O)cc2)cc1,382.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCCOC([*])=O)cc2)cc1,392.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCN(CCCCCCOc3ccc(/N=N/c4ccccc4)cc3)CCOC([*])=O)cc2)cc1,317.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCN(CCCCCOc3ccc(/N=N/c4ccccc4)cc3)CCOC([*])=O)cc2)cc1,332.75
[*]Nc1ccc(Cc2ccc(NC(=O)OCCN(CCOC([*])=O)c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,409.55
[*]Nc1ccc(Cc2ccc(NC(=O)OCCN(CCOC([*])=O)c3ccccc3)cc2)cc1,305.05
[*]Nc1ccc(Cc2ccc(NC(=O)OCCOC([*])=O)cc2)cc1,412.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCOCCOCCOCCOC([*])=O)cc2)cc1,310.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCOc3ccc(C4(c5ccc(OCCOC([*])=O)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,425.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCCOc3ccc(OCCOC([*])=O)cc3)cc2)cc1,371.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCc3ccc(COC([*])=O)o3)cc2)cc1,354.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCc3cccc(COC([*])=O)c3)cc2)cc1,379.15
[*]Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3COC([*])=O)cc2)cc1,318.15
[*]Nc1ccc(Cc2ccc(NC(=O)Oc3ccc(/N=C/C=N/c4ccc(OC([*])=O)cc4)cc3)cc2)cc1,406.15
[*]Nc1ccc(Cc2ccc(NC(=O)Oc3ccc(/N=C/CCC/C=N/c4ccc(OC([*])=O)cc4)cc3)cc2)cc1,349.15
[*]Nc1ccc(Cc2ccc(NC(=O)Oc3ccc(C(c4ccc(OC([*])=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,354.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6C=CC(C6)C5C4=O)c3)cc2)cc1,576.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,566.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5CC=CCC5C4=O)c3)cc2)cc1,559.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,560.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,543.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,567.65
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)c5ccc(S(=O)(=O)c6ccc(C(=O)c7ccc(Oc8ccc(C([*])=O)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,513.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,489.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C([*])=O)cc5)cc4-c4ccccc4)cc3)cc2)cc1,491.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4nc(Oc5ccc(C([*])=O)cc5)nc(Sc5ccccc5)n4)cc3)cc2)cc1,575.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,580.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,526.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C([*])=O)cc3)C4=O)cc2)cc1,495.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,543.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccc(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)cc6c5)cc3)C4=O)cc2)cc1,546.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,597.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)c5)c3)C4=O)cc2)cc1,506.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,538.15
[*]Nc1ccc(Cc2ccc(NC3CC(=O)N(c4ccc(Cc5ccc(N6C(=O)CC([*])C6=O)cc5)cc4)C3=O)cc2)cc1,512.15
[*]Nc1ccc(N(c2ccc(NC3CC(=O)N(c4ccc(Cc5ccc(N6C(=O)CC([*])C6=O)cc5)cc4)C3=O)cc2)c2ccc([N+](=O)[O-])cc2)cc1,549.15
[*]Nc1ccc(N(c2ccc(Nc3ccc([N+](=O)[O-])cc3)cc2)c2ccc(NC3CC(=O)N(c4ccc(Cc5ccc(N6C(=O)CC([*])C6=O)cc5)cc4)C3=O)cc2)cc1,597.15
[*]Nc1ccc(N2C(=O)CC(N3C(=O)c4ccc(C([*])=O)cc4C3=O)C2=O)cc1,393.15
[*]Nc1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(C([*])=O)cc4)C5=O)cc3C2=O)cc1,608.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(-c5cc(-c6ccccc6)cc(-c6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7ccc(NC([*])=O)cc7)C8=O)cc6)n5)cc4)cc3C2=O)cc1,488.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(-c5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(NC([*])=O)cc6)C7=O)cc5)cc4)cc3C2=O)cc1,506.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(C(=O)c5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(NC([*])=O)cc6)C7=O)cc5)cc4)cc3C2=O)cc1,485.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Cc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(NC([*])=O)cc6)C7=O)cc5)cc4)cc3C2=O)cc1,484.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(NC([*])=O)cc5)C6=O)cc4)cc3C2=O)cc1,489.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(NC([*])=O)cc6)C7=O)cc5)cc4)cc3C2=O)cc1,478.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(S(=O)(=O)c5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(NC([*])=O)cc6)C7=O)cc5)cc4)cc3C2=O)cc1,478.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc5c(c4)Cc4cc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(NC([*])=O)cc6)C7=O)ccc4-5)cc3C2=O)cc1,497.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C([*])=O)cc4)C5=O)cc3C2=O)cc1,573.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(NC(=O)c6cccc(C([*])=O)c6)cc4)C5=O)cc3C2=O)cc1,520.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(C([*])=O)c4)C5=O)cc3C2=O)cc1,581.15
[*]Nc1ccc(NC(=O)Nc2cc(NC([*])=O)cc(C(=O)Nc3ccc4c(c3)C(=O)c3ccccc3C4=O)c2)cc1,457.15
[*]Nc1ccc(NC(=O)Nc2cc(NC([*])=O)cc(C(=O)Nc3cccc4c3C(=O)c3ccccc3C4=O)c2)cc1,463.15
[*]Nc1ccc(NC(=O)Nc2ccc(-c3[nH]c(-c4ccc(-c5nc(-c6ccc([N+](=O)[O-])cc6)c(-c6ccc([N+](=O)[O-])cc6)[nH]5)cc4)nc3-c3ccc(NC([*])=O)cc3)cc2)cc1,545.15
[*]Nc1ccc(NC(=O)Nc2ccc(-c3[nH]c(-c4ccc([N+](=O)[O-])cc4)nc3-c3ccc(NC([*])=O)cc3)cc2)cc1,565.15
[*]Nc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N(c2ccc(-c4cc(-c5ccc(-c6ccccc6)cc5)cc(-c5ccc(N6C(=O)c7ccc(NC([*])=O)cc7C6=O)cc5)n4)cc2)C3=O)cc1,516.15
[*]Nc1ccc(NC(=O)c2cc(C([*])=O)cc(S(=O)(=O)c3ccccc3)c2)cc1,581.15
[*]Nc1ccc(NC(=O)c2cc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc(C(=O)Nc3ccc(C([*])=O)cc3)c2)cc1,638.15
[*]Nc1ccc(NC(=O)c2ccc(-n3nc(-c4ccc(Oc5ccc(C([*])=O)cc5)c5ccccc45)c4ccccc4c3=O)cc2)cc1,620.65
[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,568.15
[*]Nc1ccc(NC(=O)c2ccc(Oc3ccc(C(c4ccc(Oc5ccc(C([*])=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,491.15
[*]Nc1ccc(NC(=O)c2ccc(Oc3ccc(C(c4ccccc4)(c4ccccc4)c4ccc(Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,527.15
[*]Nc1ccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(=O)Nc4ccc(C([*])=O)cc4)cc3)cc2)cc1,516.15
[*]Nc1ccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C([*])=O)cc3)cc2)cc1,525.15
[*]Nc1ccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(C([*])=O)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)cc1,568.15
[*]Nc1ccc(NC(=O)c2ccc3[nH]c(-c4ccc(-c5nc6cc(C(=O)Nc7ccc(C([*])=O)cc7)ccc6[nH]5)cc4)nc3c2)cc1,573.15
[*]Nc1ccc(NC(=O)c2ccc3[nH]c(-c4ccc(C(=O)Nc5ccc(C([*])=O)cc5)cc4)nc3c2)cc1,568.15
[*]Nc1ccc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc(C(=O)Nc7ccc(C([*])=O)cc7)ccc6[nH]5)c4)nc3c2)cc1,595.15
[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5s4)cc(N4C(=O)c5ccc(C([*])=O)cc5C4=O)c2)C3=O)cc1,629.15
[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4sc(-c5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)c(-c5ccccc5)c4-c4ccccc4)cc2)C3=O)cc1,606.15
[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,570.65
[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(NC(=O)Nc4ccc(N5C(=O)c6ccc(C(=O)Nc7ccc(NC([*])=O)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,481.15
[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cccc45)cc2)C3=O)cc1,580.15
[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(C([*])=O)cc6C5=O)cc4)cc2)C3=O)cc1,641.15
[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(C([*])=O)cc5C4=O)c2)C3=O)cc1,614.15
